date,precipitation,snowfall,snowdepth,avgwindspeed,weather,avgtemperature,avgtemperature_comaprision
2013-02-11,0.05,0.0,0.0,10.51,drizzle,54.0,less than global average
2013-02-22,0.36,0.0,0.0,4.92,drizzle,37.0,less than global average
2013-03-18,0.28,0.0,0.0,6.49,drizzle,40.5,less than global average
2009-03-01,1.38,0.0,0.0,12.75,snow,36.5,less than global average
2009-03-02,0.3,3.2,3.0,6.93,snow,29.0,less than global average
2010-01-30,0.61,3.6,3.0,10.29,snow,23.5,less than global average
2010-02-06,0.02,0.0,0.0,6.26,snow,33.5,less than global average
2010-03-03,0.12,0.6,1.0,6.04,snow,38.5,less than global average
2010-12-18,0.01,0.0,0.0,4.92,snow,34.0,less than global average
2010-12-26,0.5,6.7,3.0,7.16,snow,29.5,less than global average
2009-12-18,0.46,0.1,0.0,9.4,snow,34.0,less than global average
2010-02-25,0.0,0.1,0.0,8.5,snow,36.0,less than global average
2013-01-18,0.06,0.1,1.0,2.24,snow,37.5,less than global average
2013-02-17,0.0,0.0,0.0,6.71,snow,30.5,less than global average
2013-01-25,0.32,0.2,0.0,3.8,snow,24.0,less than global average
2010-12-13,0.0,0.0,0.0,11.18,snow,30.5,less than global average
2011-01-08,0.0,0.0,0.0,6.71,snow,34.0,less than global average
2011-01-10,0.12,0.3,0.0,4.7,snow,30.0,less than global average
2011-02-09,0.0,0.0,0.0,4.47,snow,36.0,less than global average
2013-01-17,1.41,0.7,0.0,8.72,snow,42.0,less than global average
2013-02-16,0.39,0.7,0.0,4.03,snow,39.5,less than global average
2009-01-19,0.02,0.0,0.0,5.82,snow,42.5,less than global average
2009-01-20,0.19,3.5,2.0,6.71,snow,29.0,less than global average
2009-02-16,0.0,0.0,0.0,7.38,snow,38.5,less than global average
2010-01-29,0.1,1.4,0.0,7.16,snow,37.0,less than global average
2010-02-05,1.37,0.0,0.0,11.41,snow,37.5,less than global average
2010-12-16,0.6,0.4,0.0,4.47,snow,31.5,less than global average
2010-12-25,0.15,0.4,0.0,2.46,snow,38.0,less than global average
2012-02-19,0.71,0.9,0.0,10.51,snow,43.5,less than global average
2012-02-20,0.0,0.0,1.0,5.14,snow,39.5,less than global average
2009-02-03,0.15,0.0,0.0,7.61,snow,39.0,less than global average
2010-01-31,0.0,0.0,4.0,2.24,snow,27.5,less than global average
2010-02-12,0.1,1.0,0.0,1.79,snow,32.5,less than global average
2010-02-13,0.05,1.0,2.0,4.92,snow,35.0,less than global average
2010-03-02,0.29,0.2,0.0,9.62,snow,37.5,less than global average
2010-12-04,0.27,0.8,0.0,0.89,snow,35.0,less than global average
2011-02-10,0.03,0.4,0.0,4.25,snow,36.0,less than global average
2010-02-02,0.09,0.0,1.0,5.14,freezingrain,33.0,less than global average
2011-01-11,0.08,0.0,0.0,5.82,freezingrain,30.0,less than global average
2009-02-10,0.0,0.0,0.0,10.51,smokehaze,60.5,less than global average
2009-03-02,0.3,3.2,3.0,6.93,smokehaze,29.0,less than global average
2009-03-28,0.91,0.0,0.0,5.37,smokehaze,66.0,more than global average
2009-04-15,0.0,0.0,0.0,8.72,smokehaze,56.5,less than global average
2009-05-01,0.07,0.0,0.0,12.97,smokehaze,74.5,more than global average
2009-05-29,0.0,0.0,0.0,7.16,smokehaze,78.0,more than global average
2009-06-02,0.0,0.0,0.0,6.71,smokehaze,80.0,more than global average
2009-06-15,0.04,0.0,0.0,5.59,smokehaze,76.5,more than global average
2009-06-20,0.0,0.0,0.0,7.61,smokehaze,85.0,more than global average
2009-07-22,0.0,0.0,0.0,5.14,smokehaze,80.0,more than global average
2009-08-06,0.23,0.0,0.0,2.68,smokehaze,77.5,more than global average
2009-08-11,0.0,0.0,0.0,4.92,smokehaze,86.0,more than global average
2009-08-25,0.0,0.0,0.0,3.36,smokehaze,78.0,more than global average
2009-11-13,0.03,0.0,0.0,11.41,smokehaze,51.5,less than global average
2010-03-11,0.32,0.0,0.0,4.47,smokehaze,60.5,less than global average
2010-03-12,0.09,0.0,0.0,6.71,smokehaze,60.5,less than global average
2010-06-02,0.01,0.0,0.0,4.7,smokehaze,79.5,more than global average
2010-07-13,0.38,0.0,0.0,7.16,smokehaze,82.5,more than global average
2010-08-04,0.39,0.0,0.0,8.05,smokehaze,84.5,more than global average
2010-08-13,0.0,0.0,0.0,7.16,smokehaze,81.0,more than global average
2010-08-21,0.0,0.0,0.0,3.36,smokehaze,78.5,more than global average
2010-08-27,0.0,0.0,0.0,2.91,smokehaze,79.0,more than global average
2009-03-11,0.0,0.0,0.0,9.84,smokehaze,72.0,more than global average
2009-03-17,0.0,0.0,0.0,7.38,smokehaze,52.5,less than global average
2009-03-18,0.0,0.0,0.0,4.92,smokehaze,55.5,less than global average
2009-03-26,0.43,0.0,0.0,5.37,smokehaze,57.5,less than global average
2009-03-27,0.62,0.0,0.0,3.36,smokehaze,62.5,less than global average
2009-04-30,0.0,0.0,0.0,5.59,smokehaze,65.5,more than global average
2009-05-05,0.98,0.0,0.0,5.14,smokehaze,66.5,more than global average
2011-01-17,0.03,0.0,0.0,7.16,smokehaze,38.0,less than global average
2009-05-16,0.01,0.0,0.0,9.62,smokehaze,78.5,more than global average
2009-05-25,0.13,0.0,0.0,5.37,smokehaze,75.0,more than global average
2011-01-25,0.17,0.0,0.0,2.91,smokehaze,40.5,less than global average
2011-01-28,0.0,0.0,0.0,4.47,smokehaze,42.0,less than global average
2009-06-18,0.03,0.0,0.0,6.26,smokehaze,81.0,more than global average
2009-06-19,0.0,0.0,0.0,4.7,smokehaze,80.5,more than global average
2009-06-24,0.0,0.0,0.0,3.58,smokehaze,79.5,more than global average
2009-07-05,0.03,0.0,0.0,2.91,smokehaze,76.0,more than global average
2009-07-06,0.12,0.0,0.0,5.14,smokehaze,76.5,more than global average
2009-07-08,0.0,0.0,0.0,5.37,smokehaze,78.0,more than global average
2009-07-12,0.0,0.0,0.0,7.61,smokehaze,84.5,more than global average
2009-07-24,0.34,0.0,0.0,3.36,smokehaze,81.5,more than global average
2009-07-25,0.0,0.0,0.0,4.92,smokehaze,81.5,more than global average
2009-07-26,0.06,0.0,0.0,9.17,smokehaze,86.0,more than global average
2009-08-02,0.27,0.0,0.0,8.95,smokehaze,78.5,more than global average
2009-08-07,0.0,0.0,0.0,3.36,smokehaze,78.0,more than global average
2011-04-05,0.5,0.0,0.0,13.2,smokehaze,59.0,less than global average
2011-06-02,0.0,0.0,0.0,2.91,smokehaze,82.5,more than global average
2011-06-21,0.0,0.0,0.0,4.92,smokehaze,83.0,more than global average
2011-07-10,0.0,0.0,0.0,3.8,smokehaze,80.5,more than global average
2011-07-21,0.0,0.0,0.0,4.7,smokehaze,89.5,more than global average
2011-08-14,1.08,0.0,0.0,5.37,smokehaze,76.0,more than global average
2011-08-21,1.0,0.0,0.0,8.95,smokehaze,81.5,more than global average
2010-02-02,0.09,0.0,1.0,5.14,smokehaze,33.0,less than global average
2010-07-11,0.0,0.0,0.0,4.25,smokehaze,84.5,more than global average
2010-07-24,0.0,0.0,0.0,9.62,smokehaze,89.5,more than global average
2010-08-08,0.0,0.0,0.0,3.58,smokehaze,80.5,more than global average
2010-09-30,1.84,0.0,0.0,7.83,smokehaze,72.5,more than global average
2012-07-01,0.0,0.0,0.0,4.92,smokehaze,89.0,more than global average
2010-12-01,0.29,0.0,0.0,12.08,smokehaze,50.5,less than global average
2011-05-07,0.0,0.0,0.0,3.36,smokehaze,63.5,less than global average
2011-07-08,0.41,0.0,0.0,7.83,smokehaze,83.0,more than global average
2011-08-05,0.0,0.0,0.0,7.16,smokehaze,82.5,more than global average
2011-08-20,0.0,0.0,0.0,4.25,smokehaze,79.0,more than global average
2013-12-21,0.0,0.0,0.0,9.17,smokehaze,62.0,less than global average
2012-02-11,0.0,0.0,0.0,8.28,smokehaze,36.5,less than global average
2012-05-24,0.19,0.0,0.0,3.58,smokehaze,75.5,more than global average
2014-10-01,0.0,0.0,0.0,0.89,smokehaze,67.5,more than global average
2015-03-15,0.0,0.0,0.0,6.26,smokehaze,60.5,less than global average
2013-02-07,0.43,0.0,0.0,8.72,smokehaze,42.0,less than global average
2015-06-26,1.26,0.0,0.0,4.7,smokehaze,80.5,more than global average
2015-07-01,0.0,0.0,0.0,7.38,smokehaze,77.0,more than global average
2013-04-11,0.0,0.0,0.0,12.3,smokehaze,71.5,more than global average
2015-09-28,0.28,0.0,0.0,8.72,smokehaze,75.0,more than global average
2010-05-25,0.0,0.0,0.0,7.38,smokehaze,71.0,more than global average
2010-06-03,0.0,0.0,0.0,6.04,smokehaze,79.5,more than global average
2010-06-04,0.0,0.0,0.0,7.61,smokehaze,81.0,more than global average
2010-06-23,0.05,0.0,0.0,4.7,smokehaze,85.0,more than global average
2016-02-22,0.87,0.0,0.0,6.26,smokehaze,51.0,less than global average
2016-06-03,0.07,0.0,0.0,4.25,smokehaze,80.5,more than global average
2010-12-14,0.0,0.0,0.0,10.07,smokehaze,25.5,less than global average
2016-06-17,0.1,0.0,0.0,7.61,smokehaze,75.0,more than global average
2016-07-30,0.03,0.0,0.0,4.92,smokehaze,84.5,more than global average
2016-08-09,0.0,0.0,0.0,5.59,smokehaze,83.0,more than global average
2011-02-11,0.0,0.0,0.0,1.12,smokehaze,36.0,less than global average
2011-03-26,0.34,0.0,0.0,8.05,smokehaze,44.5,less than global average
2011-06-01,0.0,0.0,0.0,2.46,smokehaze,82.5,more than global average
2014-12-16,0.32,0.0,0.0,3.13,smokehaze,44.5,less than global average
2011-07-05,0.0,0.0,0.0,3.8,smokehaze,81.0,more than global average
2011-07-06,0.22,0.0,0.0,6.26,smokehaze,81.0,more than global average
2011-07-07,0.06,0.0,0.0,5.82,smokehaze,82.0,more than global average
2015-01-18,0.49,0.0,0.0,5.37,smokehaze,50.5,less than global average
2011-07-11,0.0,0.0,0.0,6.26,smokehaze,85.0,more than global average
2011-07-22,0.0,0.0,0.0,8.05,smokehaze,90.5,more than global average
2015-02-27,0.0,0.0,3.1,3.13,smokehaze,34.0,less than global average
2011-08-12,0.0,0.0,0.0,6.26,smokehaze,79.5,more than global average
2017-05-16,0.0,0.0,0.0,3.58,smokehaze,72.0,more than global average
2011-11-04,1.43,0.0,0.0,11.41,smokehaze,51.0,less than global average
2015-11-05,0.0,0.0,0.0,2.46,smokehaze,68.5,more than global average
2012-03-21,0.04,0.0,0.0,3.13,smokehaze,67.5,more than global average
2016-05-12,0.56,0.0,0.0,3.58,smokehaze,72.5,more than global average
2018-03-16,0.0,0.0,0.0,5.82,smokehaze,53.5,less than global average
2017-05-22,0.3,0.0,0.0,8.05,smokehaze,74.0,more than global average
2019-06-28,1.09,0.0,0.0,3.8,smokehaze,83.5,more than global average
2014-04-03,0.0,0.0,0.0,4.92,smokehaze,64.0,more than global average
2014-11-11,0.0,0.0,0.0,3.8,smokehaze,58.5,less than global average
2014-12-27,0.0,0.0,0.0,3.13,smokehaze,46.5,less than global average
2019-03-04,0.01,0.0,0.0,4.92,smokehaze,42.0,less than global average
2015-02-18,0.06,0.4,0.0,6.04,smokehaze,29.5,less than global average
2019-03-14,0.0,0.0,0.0,10.29,smokehaze,62.5,less than global average
2015-04-17,0.0,0.0,0.0,2.01,smokehaze,67.0,more than global average
2015-07-02,0.24,0.0,0.0,6.71,smokehaze,79.5,more than global average
2015-10-04,0.13,0.0,0.0,17.67,smokehaze,63.5,less than global average
2020-01-04,0.45,0.0,0.0,9.17,smokehaze,54.0,less than global average
2017-03-18,0.5,0.0,0.0,7.83,smokehaze,54.0,less than global average
2014-09-16,0.01,0.0,0.0,3.13,smokehaze,75.0,more than global average
2009-03-07,0.0,0.0,0.0,7.38,smokehaze,65.5,more than global average
2009-03-13,0.53,0.0,0.0,8.72,smokehaze,43.0,less than global average
2015-09-05,0.0,0.0,0.0,6.71,smokehaze,77.5,more than global average
2009-06-26,0.0,0.0,0.0,5.14,smokehaze,83.0,more than global average
2009-07-04,0.0,0.0,0.0,4.03,smokehaze,75.0,more than global average
2009-07-21,0.0,0.0,0.0,3.13,smokehaze,78.0,more than global average
2009-10-23,0.0,0.0,0.0,8.95,smokehaze,70.5,more than global average
2016-11-18,0.0,0.0,0.0,0.89,smokehaze,57.5,less than global average
2017-07-25,0.0,0.0,0.0,4.7,smokehaze,82.5,more than global average
2017-10-03,0.0,0.0,0.0,6.26,smokehaze,63.5,less than global average
2018-03-24,0.91,0.2,0.0,3.58,smokehaze,38.5,less than global average
2018-05-27,0.0,0.0,0.0,9.4,smokehaze,78.0,more than global average
2019-06-16,0.0,0.0,0.0,11.41,smokehaze,77.5,more than global average
2019-06-17,0.0,0.0,0.0,9.84,smokehaze,82.5,more than global average
2019-06-21,0.0,0.0,0.0,7.61,smokehaze,75.0,more than global average
2019-10-19,0.03,0.0,0.0,3.13,smokehaze,53.0,less than global average
2020-05-16,0.0,0.0,0.0,6.93,smokehaze,74.5,more than global average
2009-01-21,0.0,0.0,2.0,4.7,smokehaze,24.0,less than global average
2009-05-06,0.17,0.0,0.0,6.93,smokehaze,72.0,more than global average
2009-06-07,0.0,0.0,0.0,3.13,smokehaze,74.0,more than global average
2009-06-09,0.82,0.0,0.0,7.16,smokehaze,80.0,more than global average
2009-07-13,0.63,0.0,0.0,3.36,smokehaze,75.5,more than global average
2009-07-14,0.0,0.0,0.0,4.7,smokehaze,76.5,more than global average
2009-07-15,0.0,0.0,0.0,5.59,smokehaze,77.5,more than global average
2009-09-07,0.57,0.0,0.0,7.38,smokehaze,71.0,more than global average
2009-10-06,0.02,0.0,0.0,3.8,smokehaze,63.0,less than global average
2010-04-25,0.29,0.0,0.0,14.32,smokehaze,71.5,more than global average
2010-05-14,0.0,0.0,0.0,7.61,smokehaze,79.5,more than global average
2010-06-13,1.23,0.0,0.0,5.59,smokehaze,84.0,more than global average
2010-06-19,0.0,0.0,0.0,4.92,smokehaze,83.0,more than global average
2010-06-20,0.0,0.0,0.0,3.58,smokehaze,83.0,more than global average
2010-07-10,0.0,0.0,0.0,4.25,smokehaze,82.5,more than global average
2010-07-16,0.0,0.0,0.0,9.62,smokehaze,87.0,more than global average
2010-08-09,0.0,0.0,0.0,3.36,smokehaze,82.0,more than global average
2010-08-28,0.0,0.0,0.0,2.68,smokehaze,80.0,more than global average
2010-10-01,0.01,0.0,0.0,5.82,smokehaze,66.5,more than global average
2011-07-02,0.0,0.0,0.0,2.68,smokehaze,80.5,more than global average
2011-07-13,0.0,0.0,0.0,3.13,smokehaze,86.5,more than global average
2011-07-19,0.0,0.0,0.0,4.92,smokehaze,83.0,more than global average
2011-07-31,1.16,0.0,0.0,2.68,smokehaze,79.0,more than global average
2011-08-13,0.48,0.0,0.0,5.37,smokehaze,76.5,more than global average
2014-11-25,0.1,0.0,0.0,5.37,smokehaze,56.5,less than global average
2015-04-08,0.0,0.0,0.0,5.82,smokehaze,73.0,more than global average
2015-04-09,0.53,0.0,0.0,5.82,smokehaze,67.5,more than global average
2015-09-27,0.03,0.0,0.0,10.96,smokehaze,70.5,more than global average
2016-05-11,0.0,0.0,0.0,5.37,smokehaze,73.0,more than global average
2016-06-29,0.91,0.0,0.0,4.7,smokehaze,79.0,more than global average
2016-11-26,0.0,0.0,0.0,4.92,smokehaze,45.0,less than global average
2017-02-10,0.0,0.0,0.0,6.71,smokehaze,38.5,less than global average
2017-02-12,0.05,0.0,0.0,11.41,smokehaze,70.5,more than global average
2017-04-16,0.0,0.0,0.0,12.75,smokehaze,71.0,more than global average
2017-04-20,0.0,0.0,0.0,5.82,smokehaze,70.5,more than global average
2017-05-11,0.48,0.0,0.0,4.92,smokehaze,72.5,more than global average
2017-06-03,0.0,0.0,0.0,3.36,smokehaze,72.5,more than global average
2018-07-06,0.34,0.0,0.0,3.8,smokehaze,82.0,more than global average
2018-07-23,0.02,0.0,0.0,6.26,smokehaze,79.0,more than global average
2018-08-09,0.0,0.0,0.0,4.7,smokehaze,79.5,more than global average
2018-10-07,0.0,0.0,0.0,2.91,smokehaze,76.5,more than global average
2020-07-04,0.07,0.0,0.0,3.36,smokehaze,81.0,more than global average
2016-07-04,0.02,0.0,0.0,4.25,smokehaze,77.0,more than global average
2016-11-19,0.0,0.0,0.0,9.17,smokehaze,59.5,less than global average
2020-01-31,0.6,0.0,0.0,4.47,smokehaze,37.5,less than global average
2009-04-14,0.12,0.0,0.0,7.61,smokehaze,64.5,more than global average
2009-05-27,0.0,0.0,0.0,2.68,smokehaze,75.0,more than global average
2009-06-05,0.13,0.0,0.0,7.38,smokehaze,72.5,more than global average
2009-06-25,0.0,0.0,0.0,2.24,smokehaze,79.5,more than global average
2009-07-11,0.03,0.0,0.0,7.61,smokehaze,79.0,more than global average
2009-07-30,0.06,0.0,0.0,8.28,smokehaze,84.5,more than global average
2009-08-10,0.0,0.0,0.0,6.71,smokehaze,85.5,more than global average
2009-08-22,0.25,0.0,0.0,3.8,smokehaze,78.0,more than global average
2010-02-13,0.05,1.0,2.0,4.92,smokehaze,35.0,less than global average
2010-04-24,0.11,0.0,0.0,5.59,smokehaze,67.0,more than global average
2014-09-04,1.18,0.0,0.0,3.8,smokehaze,80.5,more than global average
2014-09-30,0.0,0.0,0.0,1.34,smokehaze,67.0,more than global average
2014-10-02,0.0,0.0,0.0,2.91,smokehaze,71.5,more than global average
2014-10-03,0.09,0.0,0.0,7.83,smokehaze,75.0,more than global average
2015-02-25,0.36,1.9,1.2,4.25,smokehaze,32.0,less than global average
2015-07-03,0.14,0.0,0.0,4.03,smokehaze,73.5,more than global average
2015-09-04,0.0,0.0,0.0,2.68,smokehaze,80.0,more than global average
2016-08-19,0.38,0.0,0.0,2.68,smokehaze,83.0,more than global average
2016-09-03,0.44,0.0,0.0,7.83,smokehaze,72.5,more than global average
2016-12-12,0.03,0.0,0.0,5.37,smokehaze,49.5,less than global average
2017-02-20,0.0,0.0,0.0,1.79,smokehaze,57.5,less than global average
2017-05-21,0.0,0.0,0.0,7.61,smokehaze,68.0,more than global average
2017-12-17,0.0,0.0,0.0,2.24,smokehaze,39.0,less than global average
2018-01-03,0.06,0.9,0.0,4.25,smokehaze,20.5,less than global average
2018-02-02,0.16,0.0,0.0,7.83,smokehaze,40.5,less than global average
2018-02-14,0.0,0.0,0.0,6.49,smokehaze,47.5,less than global average
2018-04-18,0.0,0.0,0.0,9.62,smokehaze,62.0,less than global average
2019-02-05,0.0,0.0,0.0,1.57,smokehaze,57.0,less than global average
2019-05-24,0.0,0.0,0.0,5.82,smokehaze,80.5,more than global average
2019-07-04,1.0,0.0,0.0,3.58,smokehaze,84.0,more than global average
2019-11-11,0.0,0.0,0.0,8.5,smokehaze,55.5,less than global average
2010-05-23,1.08,0.0,0.0,3.36,smokehaze,72.5,more than global average
2010-05-24,0.04,0.0,0.0,7.83,smokehaze,68.5,more than global average
2010-06-12,0.0,0.0,0.0,4.7,smokehaze,81.0,more than global average
2010-06-16,0.16,0.0,0.0,4.92,smokehaze,82.0,more than global average
2010-07-08,0.01,0.0,0.0,4.7,smokehaze,86.0,more than global average
2010-10-20,0.1,0.0,0.0,2.24,smokehaze,58.5,less than global average
2010-12-04,0.27,0.8,0.0,0.89,smokehaze,35.0,less than global average
2011-02-18,0.0,0.0,0.0,10.74,smokehaze,65.0,more than global average
2011-05-11,0.0,0.0,0.0,3.36,smokehaze,68.0,more than global average
2011-05-13,0.73,0.0,0.0,3.8,smokehaze,70.5,more than global average
2011-07-12,0.0,0.0,0.0,6.49,smokehaze,89.0,more than global average
2011-07-20,0.0,0.0,0.0,2.46,smokehaze,87.5,more than global average
2011-07-26,0.0,0.0,0.0,4.7,smokehaze,83.0,more than global average
2013-10-28,0.0,0.0,0.0,0.67,smokehaze,57.0,less than global average
2014-11-17,0.43,0.0,0.0,9.4,smokehaze,55.0,less than global average
2015-04-10,0.0,0.0,0.0,13.65,smokehaze,74.5,more than global average
2015-06-04,0.02,0.0,0.0,5.37,smokehaze,64.5,more than global average
2015-07-23,0.76,0.0,0.0,5.59,smokehaze,77.0,more than global average
2009-05-29,0.0,0.0,0.0,7.16,thunder,78.0,more than global average
2009-06-15,0.04,0.0,0.0,5.59,thunder,76.5,more than global average
2009-07-01,0.04,0.0,0.0,5.14,thunder,81.0,more than global average
2009-07-17,0.27,0.0,0.0,8.05,thunder,85.0,more than global average
2009-07-22,0.0,0.0,0.0,5.14,thunder,80.0,more than global average
2009-07-23,0.0,0.0,0.0,5.59,thunder,82.5,more than global average
2009-08-06,0.23,0.0,0.0,2.68,thunder,77.5,more than global average
2009-08-21,0.0,0.0,0.0,8.05,thunder,85.0,more than global average
2009-09-22,1.45,0.0,0.0,4.25,thunder,72.5,more than global average
2009-09-28,0.22,0.0,0.0,8.28,thunder,70.5,more than global average
2010-01-30,0.61,3.6,3.0,10.29,thunder,23.5,less than global average
2010-03-13,0.42,0.0,0.0,8.28,thunder,58.5,less than global average
2010-05-15,0.0,0.0,0.0,4.47,thunder,81.5,more than global average
2010-06-02,0.01,0.0,0.0,4.7,thunder,79.5,more than global average
2010-06-15,0.01,0.0,0.0,2.46,thunder,83.0,more than global average
2010-06-26,0.0,0.0,0.0,5.37,thunder,85.0,more than global average
2010-07-13,0.38,0.0,0.0,7.16,thunder,82.5,more than global average
2010-07-20,0.64,0.0,0.0,7.61,thunder,85.5,more than global average
2010-07-23,0.0,0.0,0.0,5.82,thunder,88.0,more than global average
2010-07-29,0.46,0.0,0.0,5.59,thunder,85.5,more than global average
2010-08-04,0.39,0.0,0.0,8.05,thunder,84.5,more than global average
2010-08-11,0.41,0.0,0.0,6.71,thunder,88.0,more than global average
2010-08-13,0.0,0.0,0.0,7.16,thunder,81.0,more than global average
2010-10-26,0.53,0.0,0.0,10.07,thunder,72.5,more than global average
2010-11-17,0.09,0.0,0.0,7.16,thunder,52.5,less than global average
2009-04-10,0.35,0.0,0.0,10.74,thunder,66.0,more than global average
2009-05-05,0.98,0.0,0.0,5.14,thunder,66.5,more than global average
2009-07-24,0.34,0.0,0.0,3.36,thunder,81.5,more than global average
2009-07-25,0.0,0.0,0.0,4.92,thunder,81.5,more than global average
2009-08-04,0.0,0.0,0.0,3.58,thunder,81.0,more than global average
2009-08-12,0.03,0.0,0.0,2.24,thunder,77.5,more than global average
2009-08-16,0.08,0.0,0.0,2.01,thunder,79.5,more than global average
2011-04-27,0.21,0.0,0.0,12.97,thunder,77.5,more than global average
2011-05-10,0.16,0.0,0.0,4.7,thunder,68.0,more than global average
2011-05-14,0.12,0.0,0.0,4.7,thunder,71.0,more than global average
2011-06-12,0.24,0.0,0.0,5.59,thunder,80.5,more than global average
2011-06-27,0.03,0.0,0.0,5.59,thunder,83.0,more than global average
2011-07-24,0.0,0.0,0.0,6.26,thunder,90.0,more than global average
2011-08-14,1.08,0.0,0.0,5.37,thunder,76.0,more than global average
2009-12-09,0.76,0.0,0.0,14.99,thunder,55.0,less than global average
2011-08-21,1.0,0.0,0.0,8.95,thunder,81.5,more than global average
2009-12-18,0.46,0.1,0.0,9.4,thunder,34.0,less than global average
2011-08-29,1.36,0.0,0.0,4.7,thunder,78.5,more than global average
2011-09-06,1.59,0.0,0.0,10.29,thunder,81.0,more than global average
2011-09-21,0.43,0.0,0.0,3.36,thunder,75.0,more than global average
2010-05-06,0.0,0.0,0.0,8.05,thunder,80.0,more than global average
2010-05-16,0.12,0.0,0.0,4.92,thunder,74.5,more than global average
2010-05-22,0.59,0.0,0.0,4.92,thunder,74.0,more than global average
2010-05-28,0.41,0.0,0.0,6.71,thunder,75.5,more than global average
2010-06-28,0.0,0.0,0.0,8.5,thunder,86.0,more than global average
2010-07-27,0.32,0.0,0.0,5.14,thunder,77.5,more than global average
2012-03-17,0.1,0.0,0.0,3.8,thunder,68.5,more than global average
2010-08-05,0.8,0.0,0.0,10.51,thunder,84.5,more than global average
2010-08-22,0.07,0.0,0.0,4.7,thunder,82.0,more than global average
2012-05-09,0.51,0.0,0.0,3.8,thunder,67.5,more than global average
2012-06-13,0.28,0.0,0.0,6.04,thunder,73.5,more than global average
2012-06-25,0.0,0.0,0.0,6.49,thunder,82.5,more than global average
2012-06-30,0.0,0.0,0.0,4.7,thunder,87.5,more than global average
2010-10-25,0.27,0.0,0.0,7.61,thunder,69.5,more than global average
2012-07-06,0.0,0.0,0.0,3.8,thunder,85.5,more than global average
2012-09-28,0.06,0.0,0.0,3.8,thunder,73.5,more than global average
2011-03-06,0.67,0.0,0.0,10.51,thunder,52.0,less than global average
2011-04-09,1.04,0.0,0.0,5.59,thunder,52.5,less than global average
2011-04-16,0.39,0.0,0.0,15.43,thunder,65.0,more than global average
2011-05-03,0.0,0.0,0.0,11.41,thunder,74.0,more than global average
2011-05-27,1.64,0.0,0.0,6.93,thunder,73.5,more than global average
2011-06-10,0.0,0.0,0.0,7.38,thunder,84.0,more than global average
2011-06-28,0.29,0.0,0.0,8.05,thunder,85.5,more than global average
2011-07-03,0.0,0.0,0.0,8.5,thunder,84.5,more than global average
2011-07-04,1.38,0.0,0.0,9.17,thunder,84.5,more than global average
2011-07-08,0.41,0.0,0.0,7.83,thunder,83.0,more than global average
2013-07-21,0.0,0.0,0.0,6.71,thunder,81.0,more than global average
2013-09-12,0.0,0.0,0.0,6.04,thunder,80.0,more than global average
2012-02-23,0.2,0.0,0.0,8.5,thunder,59.5,less than global average
2012-04-04,0.62,0.0,0.0,4.25,thunder,71.0,more than global average
2012-05-22,0.0,0.0,0.0,4.25,thunder,74.0,more than global average
2012-05-24,0.19,0.0,0.0,3.58,thunder,75.5,more than global average
2012-06-01,1.19,0.0,0.0,7.83,thunder,76.5,more than global average
2014-07-30,0.0,0.0,0.0,4.25,thunder,72.0,more than global average
2012-06-21,0.0,0.0,0.0,5.82,thunder,83.5,more than global average
2012-06-22,0.1,0.0,0.0,6.04,thunder,83.0,more than global average
2012-07-04,0.24,0.0,0.0,3.8,thunder,87.0,more than global average
2014-09-02,0.0,0.0,0.0,7.38,thunder,83.5,more than global average
2012-07-09,0.23,0.0,0.0,3.36,thunder,84.5,more than global average
2012-07-21,1.09,0.0,0.0,7.38,thunder,82.0,more than global average
2012-07-22,1.1,0.0,0.0,2.01,thunder,80.0,more than global average
2014-10-10,0.63,0.0,0.0,8.05,thunder,71.0,more than global average
2012-09-18,1.7,0.0,0.0,9.17,thunder,74.5,more than global average
2015-05-21,0.24,0.0,0.0,6.49,thunder,64.0,more than global average
2015-06-26,1.26,0.0,0.0,4.7,thunder,80.5,more than global average
2015-07-13,0.65,0.0,0.0,6.49,thunder,79.5,more than global average
2013-07-03,0.0,0.0,0.0,6.93,thunder,79.0,more than global average
2010-06-23,0.05,0.0,0.0,4.7,thunder,85.0,more than global average
2010-07-09,0.4,0.0,0.0,3.58,thunder,83.5,more than global average
2010-07-18,0.01,0.0,0.0,7.16,thunder,83.0,more than global average
2016-05-06,0.68,0.0,0.0,3.8,thunder,58.5,less than global average
2016-05-08,0.0,0.0,0.0,6.71,thunder,71.0,more than global average
2016-05-22,0.22,0.0,0.0,4.03,thunder,61.5,less than global average
2016-05-30,0.5,0.0,0.0,4.92,thunder,75.0,more than global average
2016-06-03,0.07,0.0,0.0,4.25,thunder,80.5,more than global average
2016-06-17,0.1,0.0,0.0,7.61,thunder,75.0,more than global average
2016-06-22,0.12,0.0,0.0,6.93,thunder,82.0,more than global average
2016-07-30,0.03,0.0,0.0,4.92,thunder,84.5,more than global average
2016-08-14,0.0,0.0,0.0,6.26,thunder,86.5,more than global average
2016-08-31,0.0,0.0,0.0,3.36,thunder,83.0,more than global average
2011-02-28,0.62,0.0,0.0,14.32,thunder,69.0,more than global average
2016-09-01,0.01,0.0,0.0,4.7,thunder,82.5,more than global average
2016-09-19,1.3,0.0,0.0,5.59,thunder,75.0,more than global average
2016-09-30,0.14,0.0,0.0,7.61,thunder,77.0,more than global average
